,user_id,session_id,session_timestamp,completed_seconds,year_of_birth,gender,handedness,total_session_count,total_musing_time,bird_count,recovery_count,seconds_calm,active_days,avg_sess_per_month
6039,1d0cd94449064666a8c373b58ea300e8,d2f1724794374575b4eec00ed462e1ee,1519252300,1320,1964,male,right,57,35460,6,20,176.0,55.399363425925934,30.866780667731465
6040,36ebedbec9704e5aa2b0c57344e4aa68,5bede37cde214fc0a95d6aa80344c7c7,1534077959,600,1962,male,mostly_right,57,31449,12,21,205.0,42.960891203703696,39.80364354854396
6041,570f3d64d54b488d80fb278ae7b77f7a,d35481c9f0d24d718abcbd022ffa4e2b,1521707297,900,1968,female,right,89,60730,51,23,468.0,272.69877314814806,9.791023146809238
6042,90fcc13bb8aa4a3195fb1e22d5c3365d,790f19e3d58140aebe3a4cae1985bcbe,1514360879,600,1960,male,left,84,29250,0,48,44.0,176.01179398148147,14.317222403091545
6043,df4e96c7c1334b73874662d9c22c1ca4,78cf3f40772c4941bf5aab02c7353a43,1521662431,900,1951,female,right,59,42474,142,4,791.0,203.11394675925925,8.71432035190519
6044,681be89867dc489bbf6f155521723497,b5cdd01b219e42799a7f1e029bc014cd,1501770118,420,1965,male,right,93,32219,3,1,111.0,216.47460648148152,12.888347715918696
6045,06b9a08e5f9240d2ae51760fcef6e561,ba3c68775eb54f95b39775fb21891b9c,1507009082,900,1968,male,mostly_right,91,48570,56,3,535.0,87.94626157407406,31.04168330908092
6046,23c0504b262a4031ab3be3a746a174ee,2c558e4f71514ddf86da7f1d836ad528,1527098267,600,1967,male,right,64,31749,76,6,470.0,154.03743055555555,12.464502900855177
6047,98cfd06f2ee34ddb9d9f16ff86a6ac4c,fd554552e46c4cda8df85fae68c53f82,1518219417,900,1972,male,right,67,36412,66,19,501.0,200.14247685185185,10.042845634851561
6048,425b0778103f48f2b430ede350880fe2,d971e04667dc481fa0f76a23f110d94a,1501627942,600,1951,female,right,47,34593,28,16,260.0,72.10357638888887,19.555201983258073
6049,45b76010ccc048d5845a418b333fca44,b3ae88199cdf49a6b89b3b13e7ac431b,1532246918,1800,1949,male,right,79,108101,165,16,1187.0,53.01407407407408,44.7051097542232
6050,45c4be21f3f74c33b9fedf79ed33104b,2d0a7314f9bb4365a091e144e2ba4181,1514662809,1800,1967,male,right,90,93559,141,10,1173.0,179.09495370370368,15.075801658079682
6051,4e9c30037aaf4129bdf625cdd099a2a5,5b8d83b0200844a28ab000dca60d0cab,1519804002,720,1983,male,right,85,59051,116,0,653.0,189.3284606481481,13.468656488677485
6052,cd122d8a7d084bf58e82a95561e7a692,9c80ac76ab3348a5a3b938a20434a550,1523615864,1200,1947,female,right,96,73103,63,47,548.0,153.62122685185184,18.747409189599786
6053,b4b59c9d40df4d8f94673bbaeae76d96,fb324f3f954e488e8295d0c527a2dcf2,1520031854,1800,1982,male,right,51,72541,65,25,752.0,169.03255787037037,9.051510663249527
6055,3ffef1ae3f734fd297a73d1ec388b5c7,1b96e7d349f547db88bff8f8131e6728,1533251134,900,1982,female,mostly_right,49,43141,96,1,679.0,59.98697916666666,24.505317994356407
6056,1d0cd94449064666a8c373b58ea300e8,3e93d885eadf402fbe94233657efe547,1520066829,960,1964,male,right,57,35460,3,76,119.0,55.399363425925934,30.866780667731465
6057,85f349c8305f4991ace01726fbec677e,06fa3dd8c6ee478482b87f7f6a10b045,1535721894,600,1974,male,right,54,36919,36,13,305.0,60.56568287037037,26.747820270883604
6058,6b59a4239fd44ed291f2ff9ce37b2350,117bb1f2a47f4b758be0f72bb94412a8,1531982273,350,1979,male,mostly_right,48,22183,0,39,9.0,52.50943287037037,27.42364412037961
6059,0a9b015288e0429b983dfc451666794b,fce8e7b8eb044b19a28f2d86f68034de,1529817144,888,1987,male,mostly_left,49,32076,121,9,724.0,88.19319444444444,16.667952774133806
6060,45c4be21f3f74c33b9fedf79ed33104b,5bdc3125f7a34fcbaf0ac03dc9c92613,1517513070,1800,1967,male,right,90,93559,109,4,1070.0,179.09495370370368,15.075801658079682
6061,f4fd0b38d01b4a29b12ecd3fe5c3afea,080b4951a68a477691a47ee038991026,1532071281,1200,1981,male,mostly_right,98,104117,80,28,549.0,130.7483449074074,22.48594429307715
6062,58efe131584342d7b6dc6c6408b88101,3b4c08607e8345bcb2683ade4e07b70e,1533753149,600,1999,male,mostly_right,69,39300,118,0,596.0,69.93108796296296,29.600569078752464
6063,7fb8297291c24e28979352ab3bb0650e,e23c4f113c4b4e0195a207ef5e7645f9,1526421665,420,1962,female,right,61,23089,47,2,306.0,139.99376157407409,13.072011062662265
6064,82fbfbf5b26d4a76909a9b1565f2e40d,762ad009dfaa49559b7bc497118a1cab,1529868309,720,1964,female,mostly_right,89,55083,24,33,199.0,94.37195601851852,28.2923032714938
6065,7322612f132b48998f98e5ad944a318a,ac05e428a3fa4bcc8d2fc05c9b550c16,1484896457,720,1961,male,left,51,33374,27,12,376.0,46.558831018518525,32.861649799400055
6066,88a271da9e50455fa2e163e3c67a6204,a536bccb767147e892cda9071b549427,1534884173,600,1981,male,right,98,50799,3,10,139.0,214.9673958333333,13.676492607648349
6067,74b9fef10c004de3860ffa68c11345e2,e14be937af434f4cbf5105e4db46c21c,1471241967,720,1978,male,right,78,58471,72,8,517.0,79.09142361111111,29.58601442686975
6068,ff49a57286df48769612db6090caf8f9,9b8c34b842934cb092a91b6ada256598,1516611585,600,1954,male,ambidextrous,42,35648,97,0,548.0,128.0740393518519,9.83805934736282
6069,eb79c4b1fdb44e6a9535402ede981edb,fe2b80136b224a1298be830b0a12de4a,1536313415,660,1968,male,right,63,34320,110,1,610.0,85.4872337962963,22.108564239002007
6070,6c7ad1bdaa09448086fdb5d4e3b154ad,0e10ed7dbe354451b67b5b37c3a5f19c,1504503162,720,1982,male,right,85,29352,34,34,317.0,127.69055555555555,19.970153539590072
6071,75772408bae94825bcee4a6bda71d81b,578e22706dad417bbd2a2cd20900344e,1500206617,420,1947,male,right,72,29356,67,0,381.0,128.75232638888892,16.776395895759162
6072,119ee48d3e064b948714ecbf2693c0dc,e2166b75b9c84d8b9d87e06af7e8b2f9,1516780464,600,1987,male,mostly_right,73,43783,8,15,202.0,254.6330092592593,8.600613119134964
6073,98cfd06f2ee34ddb9d9f16ff86a6ac4c,78ca8492a9094447a7044966c086af70,1516571574,600,1972,male,right,67,36412,81,7,473.0,200.14247685185185,10.042845634851561
6074,4e9c30037aaf4129bdf625cdd099a2a5,2bc1eed70e5c410caecfb5246bed98c6,1519977486,720,1983,male,right,85,59051,55,26,369.0,189.3284606481481,13.468656488677485
6075,68aaa936b0954079bc4dc8e41db68bea,53f7c0f15d7e414fa064a858f5365ee6,1536181232,480,1977,female,right,84,37239,2,29,123.0,91.29041666666667,27.60421183311501
6076,82d1f8b2780f488ea4eb56658b3cfb1d,f4fb130de9d34cf6b58f026a645d964c,1519851361,600,1972,male,right,47,46381,25,3,304.0,156.05528935185185,9.035259271609354
6077,60e42d3ef1e04cdaaa5e658dac4fd0a9,a65a4800a52042b5bb8ac2de0722562e,1519211279,600,1985,female,mostly_left,96,43712,5,9,156.0,294.6316898148148,9.774915935927224
6078,9bb58746c6d648cfa05deea90377e60d,51f5a553033a40c2803ff6882e3af6cb,1519850423,1200,1977,female,right,62,40812,3,65,77.0,177.01128472222226,10.507804646007934
6079,6d9c6a4f42a9417497e4a3e4a2452969,f114463f7f884223a3b0ba5dde8eb2e3,1520067842,1080,1982,male,left,43,37504,127,5,858.0,89.42134259259261,14.426086240700885
6080,ed0a8fd92eb34130b3bf6fd37c9bbcd2,8e25fc5daf0f4666ae8ea19d2e59cac2,1519882945,480,1956,male,right,47,20880,34,2,307.0,42.00935185185185,33.56395511581416
6081,63f094368d2d477abaf97ba47975df5d,2af497ca40e34545abe5917b71d28f2f,1537172803,900,1972,male,right,46,34309,37,4,467.0,95.73913194444445,14.414168710039975
6082,3dcbe37d5b884aff94685b0e06926361,70de55f3ade4454597149090a9ebbf1a,1504646500,600,1982,female,right,54,27000,4,48,123.0,55.582361111111105,29.145937085356323
6083,b9dfd309a6f743e9a208788b5e4c931d,d64493ed195a4da9a902ea36a59f888b,1513725523,720,1990,male,right,41,24480,6,36,138.0,69.43993055555555,17.713151354838065
6084,9636499e230d4eb892df7ab92e0c463b,aabd1a8e46a24dc7bbc3ba823b091a8c,1513451206,420,1983,male,right,38,26413,1,22,56.0,90.84056712962965,12.549459300195894
6085,47a2e442ae834092b11158d542361a80,9180eeae495f42fd9922304b0e92e842,1519521157,1393,1970,male,mostly_right,82,199407,85,33,668.0,210.15646990740743,11.70556395948147
6086,15cc36a623884b24bfcabc9165891885,204c4ab55bf84e8d9e1ac4fcb1dc6849,1473189557,600,1972,male,right,74,35100,36,2,342.0,81.1821412037037,27.345915826850828
6087,feafc21a77f1419eb668f52b3ee91751,4fd7be5773244afc9dd7096a24f92c57,1506617141,394,1995,male,right,74,30826,4,16,105.0,168.03975694444443,13.211159313530507
6088,071bd018de3b48a6807e2ac23fed5536,55cac3941e7e4029935f27c2c7364161,1510331550,600,1999,female,right,69,23247,0,46,29.0,102.29197916666666,20.236190724468255
6089,2cbb3cd5f3914616beecf5d32322d558,ea27d64244fb4e86a0cbf38d3d8744ec,1512590342,600,1988,female,right,89,37920,24,8,287.0,331.5601388888889,8.052837741435377
6090,a1f75497150d4a6e9fc7523e814f987e,0a7c34ad5fad4558aea4adf5c6a75bf1,1521501125,900,1988,male,right,96,32435,90,14,613.0,165.13048611111108,17.440752872623037
6091,91ade8ab30b149a49519428287ecdf3e,8c14d0b59fd7495eb83242f42a7fe4ce,1512809854,600,1970,female,right,84,40380,82,2,504.0,116.02871527777779,21.718761549388965
6092,33a259653b49480c968ecceb554ca8ea,5cb8ad7ca6994ed5b0d921567a52c3b4,1534977797,900,1971,male,right,68,39229,167,0,877.0,164.9957986111111,12.3639511864675
6093,15cc36a623884b24bfcabc9165891885,aa517dd62ba941f1976db0276839ff19,1473803676,720,1972,male,right,74,35100,112,0,651.0,81.1821412037037,27.345915826850828
6094,ac0d867d9fd34ac7b89340154ce43c77,32d8a263565d49df8d92cd08f0c8e7b7,1513455031,720,1957,male,mostly_right,40,30180,53,0,483.0,53.22350694444446,22.54642861569756
6095,785617015f76405eb39aa24d0c8d5a8f,4dc1754e09f842899cc640459f41458f,1536778906,900,1972,male,right,47,39122,156,2,847.0,143.32427083333334,9.837831316369568
6096,612e5b0461c1407f984382ea73ac844e,34489351e16344408fde4401ce875a7f,1517830873,1200,1990,male,mostly_right,48,26994,146,5,962.0,106.7488425925926,13.489607615660677
6097,4e9c30037aaf4129bdf625cdd099a2a5,52264859038e496f8a1e07e0a38932ad,1521186451,720,1983,male,right,85,59051,7,56,135.0,189.3284606481481,13.468656488677485
6098,d98f093191cc450399ecef83beffb31d,0b1d3c3b0a1c4c5db005d9cf7ffc70f6,1527876834,900,1947,female,right,77,48482,46,22,415.0,157.32318287037037,14.683150682905845
6099,60642a6afea748279d11cc4c11cf4312,f4f0db80691e47afb5da4684b5265df6,1535587388,600,1975,male,right,43,20790,1,55,47.0,38.792858796296294,33.25354304960792
6100,785617015f76405eb39aa24d0c8d5a8f,f84e52fee057485db362a98091e7128f,1527012822,1200,1972,male,right,47,39122,207,1,1116.0,143.32427083333334,9.837831316369568
6101,c09c0b3330184880b2b9b5332b5e52d2,aa147afdff3042eeb55cf68adc12f21e,1513664619,600,1959,female,left,47,32579,36,9,344.0,56.02420138888889,25.167694764849273
6102,2d9b7b83c0984510b9c2880dec12f9bd,f0ddae4121cd41538193c7f845b504f3,1504824178,720,1992,male,right,46,28196,15,23,137.0,139.01597222222222,9.926916871062977
6103,b6f09286318948f4a9a79220de8eb98f,1869eec1405e408eaf2d279f94509579,1501018060,720,1953,female,right,52,26421,101,0,622.0,63.180127314814825,24.69130826892466
6104,3779baf9a1f84f8c8b2e9531354855ec,50fc3de2f2194e1e9080b50fe166f73e,1507640884,720,1974,male,right,50,30062,62,0,513.0,93.32686342592592,16.072542727106207
6105,eb79c4b1fdb44e6a9535402ede981edb,ca9e27f87e384fa9b5883f2a98e7e1fc,1530264472,600,1968,male,right,63,34320,104,1,553.0,85.4872337962963,22.108564239002007
6106,719f6a07eff34d52afb97060cfeec4b9,64965ae15af44033b5bd92db2061206f,1498683439,1200,1968,male,right,52,40750,45,6,548.0,106.46203703703705,14.653110568016768
6108,2d9b7b83c0984510b9c2880dec12f9bd,fa2f95564cb84df3b43dbb4705ec6302,1494107855,720,1992,male,right,46,28196,78,3,527.0,139.01597222222222,9.926916871062977
6109,9028c05543e34cfeb963e91b7cb9e6ee,cb646f1c0e544016ae0c4f34981cce89,1536397280,900,1993,male,right,37,29717,36,7,389.0,56.9465162037037,19.49197376762105
6110,a9e10892c251473098d4ce61abe9691f,eb0ea928c6b240489170bebd23e86217,1511445267,900,1968,female,right,75,50957,32,10,385.0,44.20306712962963,50.9014452187597
6111,30f530d7ed984f2e989f9351eb0da69f,cc34febb7c304c42a65748298240cc80,1527746199,900,1953,male,right,87,47467,19,60,233.0,128.91523148148147,20.245862106487575
6112,681be89867dc489bbf6f155521723497,3600e92cf33e41d7b6254dabb951f7e7,1502470344,420,1965,male,right,93,32219,11,16,158.0,216.47460648148152,12.888347715918696
6113,d8ff2b40568e4f809aa4cc2ad4466809,3fce5275bc554e4ea05448a9f3d9b7f2,1517850577,900,1991,male,right,93,62140,10,46,203.0,60.2825,46.282088499979274
6114,82fbfbf5b26d4a76909a9b1565f2e40d,8e666a15ee46473c9629ec5dc2ac6204,1531724479,1200,1964,female,mostly_right,89,55083,134,25,823.0,94.37195601851852,28.2923032714938
6115,ef752bdeb94848228606d440a886aa68,c49f5722d2854af4a69234dc298df77f,1517991140,900,1987,male,mostly_right,55,83560,64,5,572.0,97.53997685185185,16.916140983979265
6116,f60d5c6443e54163a7c319a7e4f1a6b8,081452c715634c26bce381bd90b61945,1509884456,720,1963,female,right,88,46430,102,1,608.0,318.70905092592585,8.283417092580741
6117,32a4d1077a7b4080b920f83f163c775b,7d3043ea06604afab9d675f9b4f9298f,1496905716,600,1986,male,right,43,18507,78,0,485.0,134.4942824074074,9.591485800804216
6118,71262d9e2a1742eabd724e94a06f67ec,7826e64616794a93adf5abfa454ad59e,1535460940,1200,1993,female,right,53,40680,0,136,8.0,60.04607638888889,26.47966521080166
6119,eb79c4b1fdb44e6a9535402ede981edb,429f347889d6470da49f2d6b4f487db7,1530605954,600,1968,male,right,63,34320,87,0,513.0,85.4872337962963,22.108564239002007
6120,945a51fd742343ef931bd6581010452a,a7fb4c8d906a4715adaf0cb7b3fad05c,1508683936,420,1981,male,right,99,44610,18,1,198.0,356.91048611111114,8.321414235712307
6121,7f192cdb13a3457d9080c75bf0ce1ee8,bf138fc7172f4f4e98be34262567c4c0,1503561168,420,1968,male,right,48,23363,42,0,322.0,105.08703703703705,13.7029270269794
6122,100845addae04d328a9d0f3d9f038883,8b70b71d9f2646f59d5fd93981c376f1,1532546113,900,1977,male,right,71,65001,38,17,402.0,53.12400462962963,40.094868879896225
6123,570f3d64d54b488d80fb278ae7b77f7a,5d428bbe7c8b40a69c7f93842305892e,1520849755,643,1968,female,right,89,60730,0,43,29.0,272.69877314814806,9.791023146809238
6124,47e1ef55c3c440328106107b73092158,fda066de11ad490a977592db830255df,1495965370,1200,1979,male,right,61,58849,4,79,125.0,52.83702546296296,34.63480360533866
6125,a33acb6f1a6c491dabea948e58680a5f,c985c5a3bfa646a296ac10f4561c6f2a,1528100049,600,1950,female,right,65,20538,0,32,25.0,98.69466435185187,19.75790700344391
6126,b4763db198af4619a05d35c409b32623,deff45851f93490ab7dfc406cc069b16,1524677834,420,1964,female,right,44,21908,6,19,102.0,79.46575231481482,16.610929382139787
6127,41656a45bd26426b9bf98b37feda6faa,1fb0d1e707d24f0d999acef5cea96b03,1527058504,600,1965,male,mostly_right,63,27940,6,32,123.0,67.3252199074074,28.072689589418694
6128,7c5cd71d78b34e5183c19b8296d986f7,470188d2a6e24f60bb9735f07bb45efd,1530476789,600,1961,male,left,56,28620,31,8,338.0,89.96907407407406,18.67308313762136
6129,dba9b5aac0764a36bd2462e7fba19ce2,78b1a0e13f894f1fa4745ec03b11f1cc,1531516090,1200,1975,male,right,59,41024,104,7,818.0,45.26607638888889,39.10212992161318
6130,0588b0b143ca4243bc15eca123410da0,0f44643d13d248e4adaa95253be333f0,1532374034,900,1971,female,right,55,43715,11,7,207.0,91.9085300925926,17.95263179965689
6131,23c0504b262a4031ab3be3a746a174ee,db85db8c8e33456291dea29c31b1c2f6,1535132575,600,1967,male,right,64,31749,72,11,450.0,154.03743055555555,12.464502900855177
6132,feafc21a77f1419eb668f52b3ee91751,da6cf5423412479dbb45a0281d968580,1504909640,420,1995,male,right,74,30826,0,22,58.0,168.03975694444443,13.211159313530507
6133,570f3d64d54b488d80fb278ae7b77f7a,83f90e0238d04d16ba1ac7f6bcd7a901,1532293806,570,1968,female,right,89,60730,24,15,259.0,272.69877314814806,9.791023146809238
6134,e0238491a0be4fa2bd6c732d6229e817,631e91d96f794137a80f606607c28796,1530807415,600,1984,male,right,61,34467,23,1,309.0,70.05891203703703,26.120873801645107
6135,4018c7914a374cb4b05c902daac936da,9145c8afa4d948eab10014053c15dcbf,1519163675,600,1971,male,right,79,24780,39,28,326.0,247.1518171296296,9.589247724433882
6136,7d4f8b2c0ce94ba5a136f580bbb7c890,63e49efbf79544d7b23b154f75def9b8,1511507446,1200,1983,male,right,69,36497,107,14,811.0,189.57585648148148,10.919111950324783
6137,43f4261f38c8456894de8ab99f8d5604,fe962a1360a6486fa5337d7a4224e1aa,1497170392,900,1982,female,mostly_right,54,34788,79,2,640.0,105.51495370370372,15.353274044446044
6138,32a4d1077a7b4080b920f83f163c775b,f0a65aacdaa94f749cc839890ec4596d,1496823349,600,1986,male,right,43,18507,32,12,293.0,134.4942824074074,9.591485800804216
6139,bf2021d9445f406ea1be6d37cd4c9a86,dfb75febb0ef409fa7f5be5990b4dd44,1473953986,720,1991,male,right,34,31993,92,3,577.0,74.11322916666667,13.762725109524135
6140,30f530d7ed984f2e989f9351eb0da69f,4bac1828433e40c496d06c2b7a99bd9b,1525503069,600,1953,male,right,87,47467,36,0,360.0,128.91523148148147,20.245862106487575
6141,1f1ebe96c16642baaca8a84b5ba2258e,6a060f4d53374166892d4e10577ef106,1515291482,600,1989,male,right,86,29466,18,26,211.0,298.18751157407405,8.652273820525481
6142,792662aba2044d52907c663188018ef4,c62953b26083473a93a5fdd81f0c5088,1518558244,600,1981,male,ambidextrous,77,29487,5,29,130.0,270.1785185185185,8.549902533578623
6143,067c031dfd1549bdb88ecf3461b0b08e,bbdbd07c9bff4789a74b2ffb2f2282ec,1531039619,420,1968,female,right,72,21692,48,5,298.0,212.67256944444443,10.156457909181595
6144,7dd84211915443ca9b5052709c0f986c,e6fcc4c8a1e14cb0a1e87a0aad34538b,1517296772,600,1983,female,right,52,21339,3,28,116.0,82.0506712962963,19.012641522049524
6145,2d9dbbb203f94a81be720d4911ba4340,a881af17628746ae9845ff63bbe75e29,1530275604,539,1992,male,right,84,33601,5,31,94.0,94.41211805555555,26.69148888829228
6146,119ee48d3e064b948714ecbf2693c0dc,dc0332400b574df6b36793c51f09143f,1517736647,600,1987,male,mostly_right,73,43783,28,8,324.0,254.6330092592593,8.600613119134964
6147,71262d9e2a1742eabd724e94a06f67ec,d35106ad23e1427ba3b4db3a5c60c7bb,1534415911,1200,1993,female,right,53,40680,1,67,95.0,60.04607638888889,26.47966521080166
6148,63a07733afec46cca0357fa092198be0,56b24e0d757f45fa9254fcc0e41be640,1519257491,600,1978,male,mostly_right,57,21837,48,18,331.0,187.3441550925926,9.127586602073883
6149,4d3df1bc200b48e4b0934779a523a229,e323e4b99bb049ed8b0e9d963b8c6d72,1520415882,1200,1967,male,right,48,39219,55,26,568.0,134.46793981481483,10.708872330334831
6150,c8f85fb6929a46358decec03ad56328b,102b6f7a79594f9f9a2d97fc2c2ac22a,1499268087,420,1964,male,mostly_right,58,17761,11,12,143.0,205.15353009259258,8.481452886600003
6151,d711957e05164f6babbb514ea2be6dd2,0773a89cd25c46ff8e5d8cf7d3bfaf3a,1480320034,420,1988,female,right,56,21180,32,2,297.0,175.1766898148148,9.59031707800841
6152,25915ab83e0f4aa79016a4575cc09e4d,2572cb838a8b4cb6a8fd3c08ab22590c,1516885570,1200,1958,female,right,57,46592,105,10,817.0,97.50197916666669,17.538105529909114
6153,1c86eb9a30a645d38220247e0090168e,ce98c9e0d235423a97186faea6c85db8,1519462424,1020,1951,male,right,77,68884,8,50,200.0,152.99099537037037,15.098927844791154
6154,9741e569f4824f5f82d027e8b071eb49,200d3024bda24873a3ee5c96e6669ba5,1536095466,900,1963,male,left,52,60562,136,1,808.0,59.18961805555556,26.355973416415342
6155,0e790e95b66e4b109ede7ccae354962d,c6928bf46f4540ffb249f62d10f35ff7,1511161541,2280,1959,male,mostly_right,47,60256,261,7,1686.0,114.03723379629628,12.36438269380219
6156,ff49a57286df48769612db6090caf8f9,10899aecd2804e7eaf2989b0620c111a,1516826970,600,1954,male,ambidextrous,42,35648,89,1,517.0,128.0740393518519,9.83805934736282
6157,309a46a4f64147f592945aed9a499bf4,807db55024e24a9e8480fd949b6573b6,1499638252,1200,1979,male,right,53,52892,15,23,298.0,171.15907407407408,9.289603888087647
6158,d98f093191cc450399ecef83beffb31d,5d9d226fab534d3b9fc937be38222644,1527238309,900,1947,female,right,77,48482,20,11,356.0,157.32318287037037,14.683150682905845
6159,1d0cd94449064666a8c373b58ea300e8,3f7615152bab47aa90f449eed5b50635,1518955328,960,1964,male,right,57,35460,6,83,88.0,55.399363425925934,30.866780667731465
6160,2d9dbbb203f94a81be720d4911ba4340,488c5d4d7d4949f98b5d90a2770f0b48,1530140476,900,1992,male,right,84,33601,61,6,580.0,94.41211805555555,26.69148888829228
6161,2cbb3cd5f3914616beecf5d32322d558,406629ca38984860a0332c686ea42bb5,1512418378,600,1988,female,right,89,37920,25,7,297.0,331.5601388888889,8.052837741435377
6162,43f4261f38c8456894de8ab99f8d5604,bf78a4a3eada4321a1ea99e1efb68116,1497077880,600,1982,female,mostly_right,54,34788,6,18,159.0,105.51495370370372,15.353274044446044
6163,ac0d867d9fd34ac7b89340154ce43c77,f70461bfa1e14b899df608f90f2ebe6d,1512846608,600,1957,male,mostly_right,40,30180,107,0,571.0,53.22350694444446,22.54642861569756
6164,a76149bbe78f4fe78a621a0657be2b6d,a8793486bfd24f1b93eb06870aa8a736,1496704906,720,1977,male,right,51,21354,76,6,527.0,130.44773148148147,11.728835623463493
6165,dbd81f14bc9d4c8488fca1a4e484083a,61783e2269714384841d03616ee9b549,1483483856,310,1971,male,right,45,28478,11,5,131.0,52.916377314814824,25.511950524663852
6166,49ccfcfa6def4f95a5827d8624c1646a,2c2739fb8b9748969c2fdb63f2f8fa4f,1500215611,720,1980,male,right,52,28664,27,3,314.0,137.9980324074074,11.30450900484189
6167,1e616aca5a434671bc3900815c43bf99,079e9c2c1d344fe59250b47de58ed50a,1534524044,1200,1947,female,right,54,57105,39,27,517.0,44.8343287037037,36.1330267863735
6168,6b59a4239fd44ed291f2ff9ce37b2350,7a1b71cd94e5454c8219d9bf052c2639,1530998706,600,1979,male,mostly_right,48,22183,57,1,432.0,52.50943287037037,27.42364412037961
6169,a0b1dcf737ee4ae3b464dba1dbef6c4e,f57090f40b664aa18dde6617056e52f2,1533970162,900,1955,female,right,91,77249,109,1,706.0,187.01467592592599,14.597784834176956
6170,fbfa9ab63ae14068b3475ba3d57be5a1,9c614a56f93e40b69f9d33ed427f9c93,1535264673,600,1940,male,right,51,29160,3,6,127.0,46.571585648148144,32.852649930351646
6171,904f5d34dc67435da6a3d905eba870b6,e17f5f979c8448269da54bc20f7310a5,1532692714,1800,1986,female,right,63,46136,16,56,478.0,219.11121527777775,8.625756548353568
6172,9c6f8f2116fb4c65b01d5bf661f536a5,68024f30f78a4e7fbeb5231742d174e1,1517811762,720,1975,male,right,52,23883,20,1,329.0,113.75684027777778,13.713461064765033
6173,0e630a7b76d3409499df1ddbf3d2f6b9,890cbc392fdb4e32b2c7ea5092af5e9b,1521885167,420,1980,male,right,59,18480,1,29,44.0,46.620856481481475,37.965840475347576
6174,3dcbe37d5b884aff94685b0e06926361,fd2b4e39b25b4b77962307c67bc5cf0f,1502663286,600,1982,female,right,54,27000,0,54,49.0,55.582361111111105,29.145937085356323
6175,36ebedbec9704e5aa2b0c57344e4aa68,bf82b7a988a94af1969ef3acdb7ed394,1536410966,900,1962,male,mostly_right,57,31449,57,8,490.0,42.960891203703696,39.80364354854396
6176,e9cd0302b62d4e459fa8965d0fb35b78,d9f09e4b645345d7b71045bb4e16be94,1505764492,900,1978,female,right,54,37952,56,17,529.0,142.07972222222222,11.402049318946524
6177,3de9443afa8d490e8dd605da52d7cd8a,2edf92524589456bba25026ac76d622f,1527719843,1500,1972,male,right,51,41927,72,42,724.0,126.98934027777777,12.048255362641163
6178,4546b64c987842678b116a4389d10301,accb997a4e954790b8f8839f8ea1860d,1526451631,1200,1966,male,right,87,95900,52,27,577.0,99.38217592592592,26.26225453088643
6179,61c448d3fdcf4c04a491f8ace34f5c71,f6e12b2884844c248f651468307a25f0,1517414040,1200,1952,female,right,67,47810,54,22,555.0,161.00385416666666,12.484173192023745
6180,90db16928a524bc1b57562dba321ccc4,87fad1e4c3244eb19abfe83ab024d090,1526807480,900,1971,male,mostly_right,78,69276,5,19,181.0,127.17892361111113,18.399275080793053
6181,1d0cd94449064666a8c373b58ea300e8,73c0f3f0436d44589837828348eb2489,1518859069,600,1964,male,right,57,35460,13,35,152.0,55.399363425925934,30.866780667731465
6182,2dacee4c6a1e4ce49fca543a85c8bb29,3c9dcbbf9e8945578a1f6d7a1e004ac6,1526934239,364,1986,male,right,64,53209,14,2,191.0,154.45016203703702,12.431194468669998
6183,ac1e414f084349fd9395c175b1869d8e,6e45601926b44f6ca04722734e642b1a,1518539990,2700,1930,male,right,72,125450,150,76,1342.0,151.85457175925927,14.224135467085766
6184,9028c05543e34cfeb963e91b7cb9e6ee,328825bf7205436c94c03447e07f7bb1,1534499442,900,1993,male,right,37,29717,35,17,422.0,56.9465162037037,19.49197376762105
6185,63a07733afec46cca0357fa092198be0,22d39fdafe264a0295c674b4466e50d2,1518305171,420,1978,male,mostly_right,57,21837,48,1,308.0,187.3441550925926,9.127586602073883
6186,7f192cdb13a3457d9080c75bf0ce1ee8,d5e83df335a3477c81dab3cbf461a2d0,1503992993,420,1968,male,right,48,23363,23,9,206.0,105.08703703703705,13.7029270269794
6187,c6569d49551f496a9001f063952c7a10,18d6e5b254344ca1b9c2c872db105f68,1483454396,420,1982,male,right,40,14839,4,15,132.0,84.88866898148149,14.136162274635035
6188,dbd81f14bc9d4c8488fca1a4e484083a,531eb0b11205449e973181aed6508810,1483303029,720,1971,male,right,45,28478,80,0,522.0,52.916377314814824,25.511950524663852
6189,25915ab83e0f4aa79016a4575cc09e4d,a8b89d9ec69e4502986a7b846ed67aec,1518366508,1200,1958,female,right,57,46592,34,28,412.0,97.50197916666669,17.538105529909114
6190,85f349c8305f4991ace01726fbec677e,4d47d64ee7dd47dcaaae19c4daaad5ec,1532990627,600,1974,male,right,54,36919,60,8,430.0,60.56568287037037,26.747820270883604
6191,445ad59f12b148cc927495bf64ac7495,8507eb8575bb4d7f8dc6acbe4add7f54,1521043883,720,1975,male,right,52,23543,35,17,384.0,186.33792824074075,8.371886575794411
6192,681be89867dc489bbf6f155521723497,1b183af14f054fdf9c2a42037213a829,1503700867,600,1965,male,right,93,32219,12,16,174.0,216.47460648148152,12.888347715918696
